PX409-USBH - 487885,,PX409-USBH - 487884,
Units:,psi,Units:,psi
Custom Scalar:,none,Custom Scalar:,none
Custom Offset:,none,Custom Offset:,none
Start:,2025-07-28 11:27:04.244,Start:,2025-07-28 11:27:04.114
End:,2025-07-28 01:41:03.461,End:,2025-07-28 01:41:03.388
Count:,40464,Count:,40455
Low:,-14.6091842651367,Low:,-15.5867481231689
High:,1521.8125,High:,1518.83020019531

Time,Value,Time,Value
2025-07-28 01:06:45.328 PM,1514.572265625,2025-07-28 01:06:46.571 PM,1512.38244628906
2025-07-28 01:06:45.526 PM,1514.50146484375,2025-07-28 01:06:46.770 PM,1512.44348144531
2025-07-28 01:06:45.725 PM,1514.47216796875,2025-07-28 01:06:46.968 PM,1512.51501464844
2025-07-28 01:06:45.924 PM,1514.48596191406,2025-07-28 01:06:47.167 PM,1512.61181640625
2025-07-28 01:06:46.122 PM,1514.54455566406,2025-07-28 01:06:47.366 PM,1512.73547363281
2025-07-28 01:06:46.321 PM,1514.64465332031,2025-07-28 01:06:47.565 PM,1512.87377929688
2025-07-28 01:06:46.520 PM,1514.76257324219,2025-07-28 01:06:47.763 PM,1513.02990722656
2025-07-28 01:06:46.718 PM,1514.88305664063,2025-07-28 01:06:47.962 PM,1513.14794921875
2025-07-28 01:06:46.917 PM,1514.96203613281,2025-07-28 01:06:48.161 PM,1513.21704101563
2025-07-28 01:06:47.116 PM,1515.044921875,2025-07-28 01:06:48.360 PM,1513.22033691406
2025-07-28 01:06:47.314 PM,1515.11987304688,2025-07-28 01:06:48.558 PM,1513.16906738281
2025-07-28 01:06:47.513 PM,1515.2060546875,2025-07-28 01:06:48.757 PM,1513.06091308594
2025-07-28 01:06:47.712 PM,1515.37536621094,2025-07-28 01:06:48.956 PM,1512.95434570313
2025-07-28 01:06:47.910 PM,1515.49328613281,2025-07-28 01:06:49.154 PM,1512.89086914063
2025-07-28 01:06:48.109 PM,1515.63244628906,2025-07-28 01:06:49.353 PM,1512.78588867188
2025-07-28 01:06:48.308 PM,1515.71301269531,2025-07-28 01:06:49.552 PM,1512.71105957031
2025-07-28 01:06:48.506 PM,1515.72033691406,2025-07-28 01:06:49.751 PM,1512.66955566406
2025-07-28 01:06:48.705 PM,1515.69995117188,2025-07-28 01:06:49.949 PM,1512.66467285156
2025-07-28 01:06:48.904 PM,1515.58288574219,2025-07-28 01:06:50.148 PM,1512.72241210938
2025-07-28 01:06:49.103 PM,1515.46569824219,2025-07-28 01:06:50.347 PM,1512.82824707031
2025-07-28 01:06:49.301 PM,1515.34033203125,2025-07-28 01:06:50.545 PM,1512.94128417969
2025-07-28 01:06:49.500 PM,1515.25329589844,2025-07-28 01:06:50.744 PM,1513.05517578125
2025-07-28 01:06:49.699 PM,1515.19311523438,2025-07-28 01:06:50.943 PM,1513.13488769531
2025-07-28 01:06:49.897 PM,1515.14428710938,2025-07-28 01:06:51.142 PM,1513.15600585938
2025-07-28 01:06:50.096 PM,1515.13854980469,2025-07-28 01:06:51.340 PM,1513.12023925781
2025-07-28 01:06:50.295 PM,1515.17517089844,2025-07-28 01:06:51.539 PM,1513.02099609375
2025-07-28 01:06:50.493 PM,1515.25085449219,2025-07-28 01:06:51.738 PM,1512.92175292969
2025-07-28 01:06:50.692 PM,1515.38586425781,2025-07-28 01:06:51.937 PM,1512.81188964844
2025-07-28 01:06:50.891 PM,1515.51123046875,2025-07-28 01:06:52.135 PM,1512.74768066406
2025-07-28 01:06:51.089 PM,1515.6015625,2025-07-28 01:06:52.334 PM,1512.68176269531
2025-07-28 01:06:51.288 PM,1515.64379882813,2025-07-28 01:06:52.533 PM,1512.63134765625
2025-07-28 01:06:51.487 PM,1515.61535644531,2025-07-28 01:06:52.731 PM,1512.64196777344
2025-07-28 01:06:51.685 PM,1515.53967285156,2025-07-28 01:06:52.930 PM,1512.66149902344
2025-07-28 01:06:51.884 PM,1515.44201660156,2025-07-28 01:06:53.129 PM,1512.76965332031
2025-07-28 01:06:52.083 PM,1515.32409667969,2025-07-28 01:06:53.328 PM,1512.88842773438
2025-07-28 01:06:52.281 PM,1515.23864746094,2025-07-28 01:06:53.526 PM,1512.90551757813
2025-07-28 01:06:52.480 PM,1515.17919921875,2025-07-28 01:06:53.725 PM,1512.76721191406
2025-07-28 01:06:52.679 PM,1515.12060546875,2025-07-28 01:06:53.924 PM,1512.49633789063
2025-07-28 01:06:52.877 PM,1515.15161132813,2025-07-28 01:06:54.123 PM,1512.21398925781
2025-07-28 01:06:53.076 PM,1515.181640625,2025-07-28 01:06:54.321 PM,1511.98059082031
2025-07-28 01:06:53.275 PM,1515.28662109375,2025-07-28 01:06:54.520 PM,1511.87158203125
2025-07-28 01:06:53.473 PM,1515.39807128906,2025-07-28 01:06:54.719 PM,1511.90563964844
2025-07-28 01:06:53.672 PM,1515.42736816406,2025-07-28 01:06:54.917 PM,1511.95861816406
2025-07-28 01:06:53.871 PM,1515.3232421875,2025-07-28 01:06:55.116 PM,1512.068359375
2025-07-28 01:06:54.070 PM,1515.064453125,2025-07-28 01:06:55.315 PM,1512.23754882813
2025-07-28 01:06:54.268 PM,1514.77563476563,2025-07-28 01:06:55.514 PM,1512.35961914063
2025-07-28 01:06:54.467 PM,1514.53564453125,2025-07-28 01:06:55.712 PM,1512.4580078125
2025-07-28 01:06:54.666 PM,1514.41674804688,2025-07-28 01:06:55.911 PM,1512.49951171875
2025-07-28 01:06:54.864 PM,1514.39074707031,2025-07-28 01:06:56.110 PM,1512.45971679688
2025-07-28 01:06:55.063 PM,1514.42895507813,2025-07-28 01:06:56.309 PM,1512.36535644531
2025-07-28 01:06:55.262 PM,1514.52990722656,2025-07-28 01:06:56.507 PM,1512.25061035156
2025-07-28 01:06:55.460 PM,1514.64538574219,2025-07-28 01:06:56.706 PM,1512.14404296875
2025-07-28 01:06:55.659 PM,1514.78381347656,2025-07-28 01:06:56.905 PM,1512.05541992188
2025-07-28 01:06:55.858 PM,1514.88220214844,2025-07-28 01:06:57.103 PM,1511.98950195313
2025-07-28 01:06:56.056 PM,1514.89770507813,2025-07-28 01:06:57.302 PM,1511.97729492188
2025-07-28 01:06:56.255 PM,1514.88464355469,2025-07-28 01:06:57.501 PM,1512.01147460938
2025-07-28 01:06:56.454 PM,1514.82287597656,2025-07-28 01:06:57.700 PM,1512.09765625
2025-07-28 01:06:56.652 PM,1514.73254394531,2025-07-28 01:06:57.898 PM,1512.20910644531
2025-07-28 01:06:56.851 PM,1514.63891601563,2025-07-28 01:06:58.097 PM,1512.31408691406
2025-07-28 01:06:57.050 PM,1514.53234863281,2025-07-28 01:06:58.296 PM,1512.41003417969
2025-07-28 01:06:57.248 PM,1514.44445800781,2025-07-28 01:06:58.495 PM,1512.4580078125
2025-07-28 01:06:57.447 PM,1514.41918945313,2025-07-28 01:06:58.693 PM,1512.45397949219
2025-07-28 01:06:57.646 PM,1514.44848632813,2025-07-28 01:06:58.892 PM,1512.43041992188
2025-07-28 01:06:57.844 PM,1514.54614257813,2025-07-28 01:06:59.091 PM,1512.34655761719
2025-07-28 01:06:58.043 PM,1514.68041992188,2025-07-28 01:06:59.289 PM,1512.25390625
2025-07-28 01:06:58.242 PM,1514.80895996094,2025-07-28 01:06:59.488 PM,1512.17980957031
2025-07-28 01:06:58.440 PM,1514.91320800781,2025-07-28 01:06:59.687 PM,1512.09521484375
2025-07-28 01:06:58.639 PM,1514.9814453125,2025-07-28 01:06:59.886 PM,1512.03344726563
2025-07-28 01:06:58.838 PM,1514.96691894531,2025-07-28 01:07:00.084 PM,1511.99597167969
2025-07-28 01:06:59.037 PM,1514.90502929688,2025-07-28 01:07:00.283 PM,1512.02282714844
2025-07-28 01:06:59.235 PM,1514.83752441406,2025-07-28 01:07:00.482 PM,1512.068359375
2025-07-28 01:06:59.434 PM,1514.72106933594,2025-07-28 01:07:00.681 PM,1512.166015625
2025-07-28 01:06:59.633 PM,1514.64953613281,2025-07-28 01:07:00.879 PM,1512.29699707031
2025-07-28 01:06:59.831 PM,1514.59094238281,2025-07-28 01:07:01.078 PM,1512.41247558594
2025-07-28 01:07:00.030 PM,1514.51037597656,2025-07-28 01:07:01.277 PM,1512.50122070313
2025-07-28 01:07:00.229 PM,1514.48596191406,2025-07-28 01:07:01.475 PM,1512.52233886719
2025-07-28 01:07:00.427 PM,1514.47290039063,2025-07-28 01:07:01.674 PM,1512.47436523438
2025-07-28 01:07:00.626 PM,1514.51037597656,2025-07-28 01:07:01.873 PM,1512.39624023438
2025-07-28 01:07:00.825 PM,1514.60717773438,2025-07-28 01:07:02.072 PM,1512.32299804688
2025-07-28 01:07:01.023 PM,1514.70886230469,2025-07-28 01:07:02.270 PM,1512.25219726563
2025-07-28 01:07:01.222 PM,1514.83508300781,2025-07-28 01:07:02.469 PM,1512.19445800781
2025-07-28 01:07:01.421 PM,1514.93920898438,2025-07-28 01:07:02.668 PM,1512.09692382813
2025-07-28 01:07:01.619 PM,1514.986328125,2025-07-28 01:07:02.867 PM,1512.00817871094
2025-07-28 01:07:01.818 PM,1514.9814453125,2025-07-28 01:07:03.065 PM,1511.96752929688
2025-07-28 01:07:02.017 PM,1514.93347167969,2025-07-28 01:07:03.264 PM,1511.98461914063
2025-07-28 01:07:02.215 PM,1514.84643554688,2025-07-28 01:07:03.463 PM,1512.07006835938
2025-07-28 01:07:02.414 PM,1514.75610351563,2025-07-28 01:07:03.661 PM,1512.18151855469
2025-07-28 01:07:02.613 PM,1514.67395019531,2025-07-28 01:07:03.860 PM,1512.30590820313
2025-07-28 01:07:02.811 PM,1514.60888671875,2025-07-28 01:07:04.059 PM,1512.40844726563
2025-07-28 01:07:03.010 PM,1514.55676269531,2025-07-28 01:07:04.258 PM,1512.501953125
2025-07-28 01:07:03.209 PM,1514.5185546875,2025-07-28 01:07:04.456 PM,1512.55737304688
2025-07-28 01:07:03.408 PM,1514.53076171875,2025-07-28 01:07:04.655 PM,1512.54833984375
2025-07-28 01:07:03.606 PM,1514.5576171875,2025-07-28 01:07:04.854 PM,1512.51013183594
2025-07-28 01:07:03.805 PM,1514.64294433594,2025-07-28 01:07:05.053 PM,1512.41906738281
2025-07-28 01:07:04.004 PM,1514.74719238281,2025-07-28 01:07:05.251 PM,1512.29541015625
2025-07-28 01:07:04.202 PM,1514.85217285156,2025-07-28 01:07:05.450 PM,1512.2099609375
2025-07-28 01:07:04.401 PM,1514.97094726563,2025-07-28 01:07:05.649 PM,1512.12048339844
2025-07-28 01:07:04.600 PM,1515.02868652344,2025-07-28 01:07:05.847 PM,1512.05053710938
2025-07-28 01:07:04.798 PM,1515.03759765625,2025-07-28 01:07:06.046 PM,1512.05126953125
2025-07-28 01:07:04.997 PM,1514.99938964844,2025-07-28 01:07:06.245 PM,1512.09606933594
2025-07-28 01:07:05.196 PM,1514.88305664063,2025-07-28 01:07:06.444 PM,1512.17822265625
2025-07-28 01:07:05.394 PM,1514.77563476563,2025-07-28 01:07:06.642 PM,1512.31005859375
2025-07-28 01:07:05.593 PM,1514.69177246094,2025-07-28 01:07:06.841 PM,1512.44348144531
2025-07-28 01:07:05.792 PM,1514.63403320313,2025-07-28 01:07:07.040 PM,1512.54833984375
2025-07-28 01:07:05.990 PM,1514.59582519531,2025-07-28 01:07:07.239 PM,1512.59387207031
2025-07-28 01:07:06.189 PM,1514.58447265625,2025-07-28 01:07:07.437 PM,1512.5849609375
2025-07-28 01:07:06.388 PM,1514.59252929688,2025-07-28 01:07:07.636 PM,1512.5361328125
2025-07-28 01:07:06.586 PM,1514.63977050781,2025-07-28 01:07:07.835 PM,1512.42395019531
2025-07-28 01:07:06.785 PM,1514.73742675781,2025-07-28 01:07:08.033 PM,1512.33605957031
2025-07-28 01:07:06.984 PM,1514.83996582031,2025-07-28 01:07:08.232 PM,1512.23352050781
2025-07-28 01:07:07.182 PM,1514.94323730469,2025-07-28 01:07:08.431 PM,1512.16198730469
2025-07-28 01:07:07.381 PM,1515.02783203125,2025-07-28 01:07:08.630 PM,1512.10827636719
2025-07-28 01:07:07.580 PM,1515.03601074219,2025-07-28 01:07:08.828 PM,1512.07495117188
2025-07-28 01:07:07.778 PM,1515.01977539063,2025-07-28 01:07:09.027 PM,1512.10009765625
2025-07-28 01:07:07.977 PM,1514.95715332031,2025-07-28 01:07:09.226 PM,1512.15625
2025-07-28 01:07:08.176 PM,1514.85461425781,2025-07-28 01:07:09.424 PM,1512.25463867188
2025-07-28 01:07:08.375 PM,1514.76013183594,2025-07-28 01:07:09.623 PM,1512.36047363281
2025-07-28 01:07:08.573 PM,1514.66821289063,2025-07-28 01:07:09.822 PM,1512.4775390625
2025-07-28 01:07:08.772 PM,1514.59826660156,2025-07-28 01:07:10.021 PM,1512.54345703125
2025-07-28 01:07:08.971 PM,1514.552734375,2025-07-28 01:07:10.219 PM,1512.60290527344
2025-07-28 01:07:09.169 PM,1514.591796875,2025-07-28 01:07:10.418 PM,1512.62316894531
2025-07-28 01:07:09.368 PM,1514.630859375,2025-07-28 01:07:10.617 PM,1512.580078125
2025-07-28 01:07:09.567 PM,1514.71789550781,2025-07-28 01:07:10.816 PM,1512.49633789063
2025-07-28 01:07:09.765 PM,1514.84399414063,2025-07-28 01:07:11.014 PM,1512.39294433594
2025-07-28 01:07:09.964 PM,1514.93103027344,2025-07-28 01:07:11.213 PM,1512.2734375
2025-07-28 01:07:10.163 PM,1515.02783203125,2025-07-28 01:07:11.412 PM,1512.17175292969
2025-07-28 01:07:10.361 PM,1515.08813476563,2025-07-28 01:07:11.610 PM,1512.09521484375
2025-07-28 01:07:10.560 PM,1515.07666015625,2025-07-28 01:07:11.809 PM,1512.06677246094
2025-07-28 01:07:10.759 PM,1515.03601074219,2025-07-28 01:07:12.008 PM,1512.12780761719
2025-07-28 01:07:10.957 PM,1514.95385742188,2025-07-28 01:07:12.207 PM,1512.2001953125
2025-07-28 01:07:11.156 PM,1514.83996582031,2025-07-28 01:07:12.405 PM,1512.33117675781
2025-07-28 01:07:11.355 PM,1514.75769042969,2025-07-28 01:07:12.604 PM,1512.43041992188
2025-07-28 01:07:11.553 PM,1514.66247558594,2025-07-28 01:07:12.803 PM,1512.50927734375
2025-07-28 01:07:11.752 PM,1514.58935546875,2025-07-28 01:07:13.002 PM,1512.61999511719
2025-07-28 01:07:11.951 PM,1514.55346679688,2025-07-28 01:07:13.200 PM,1512.65087890625
2025-07-28 01:07:12.149 PM,1514.55834960938,2025-07-28 01:07:13.399 PM,1512.63220214844
2025-07-28 01:07:12.348 PM,1514.630859375,2025-07-28 01:07:13.598 PM,1512.56140136719
2025-07-28 01:07:12.547 PM,1514.72839355469,2025-07-28 01:07:13.796 PM,1512.44177246094
2025-07-28 01:07:12.746 PM,1514.85131835938,2025-07-28 01:07:13.995 PM,1512.32055664063
2025-07-28 01:07:12.944 PM,1514.98229980469,2025-07-28 01:07:14.194 PM,1512.25390625
2025-07-28 01:07:13.143 PM,1515.07263183594,2025-07-28 01:07:14.393 PM,1512.19201660156
2025-07-28 01:07:13.342 PM,1515.13610839844,2025-07-28 01:07:14.591 PM,1512.14978027344
2025-07-28 01:07:13.540 PM,1515.12719726563,2025-07-28 01:07:14.790 PM,1512.12609863281
2025-07-28 01:07:13.739 PM,1515.05712890625,2025-07-28 01:07:14.989 PM,1512.15539550781
2025-07-28 01:07:13.938 PM,1514.96118164063,2025-07-28 01:07:15.188 PM,1512.234375
2025-07-28 01:07:14.136 PM,1514.84887695313,2025-07-28 01:07:15.386 PM,1512.31567382813
2025-07-28 01:07:14.335 PM,1514.76745605469,2025-07-28 01:07:15.585 PM,1512.45483398438
2025-07-28 01:07:14.534 PM,1514.67797851563,2025-07-28 01:07:15.784 PM,1512.52722167969
2025-07-28 01:07:14.732 PM,1514.60803222656,2025-07-28 01:07:15.982 PM,1512.58251953125
2025-07-28 01:07:14.931 PM,1514.57055664063,2025-07-28 01:07:16.181 PM,1512.5947265625
2025-07-28 01:07:15.130 PM,1514.57873535156,2025-07-28 01:07:16.380 PM,1512.55737304688
2025-07-28 01:07:15.328 PM,1514.63159179688,2025-07-28 01:07:16.579 PM,1512.51745605469
2025-07-28 01:07:15.527 PM,1514.73571777344,2025-07-28 01:07:16.777 PM,1512.42639160156
2025-07-28 01:07:15.726 PM,1514.86022949219,2025-07-28 01:07:16.976 PM,1512.36291503906
2025-07-28 01:07:15.924 PM,1514.9716796875,2025-07-28 01:07:17.175 PM,1512.26611328125
2025-07-28 01:07:16.123 PM,1515.08325195313,2025-07-28 01:07:17.374 PM,1512.17419433594
2025-07-28 01:07:16.322 PM,1515.14099121094,2025-07-28 01:07:17.572 PM,1512.10827636719
2025-07-28 01:07:16.520 PM,1515.16137695313,2025-07-28 01:07:17.771 PM,1512.07409667969
2025-07-28 01:07:16.719 PM,1515.10437011719,2025-07-28 01:07:17.970 PM,1512.11474609375
2025-07-28 01:07:16.918 PM,1514.98803710938,2025-07-28 01:07:18.168 PM,1512.20666503906
2025-07-28 01:07:17.116 PM,1514.87414550781,2025-07-28 01:07:18.367 PM,1512.33764648438
2025-07-28 01:07:17.315 PM,1514.75366210938,2025-07-28 01:07:18.566 PM,1512.47265625
2025-07-28 01:07:17.514 PM,1514.66979980469,2025-07-28 01:07:18.765 PM,1512.58825683594
2025-07-28 01:07:17.713 PM,1514.60070800781,2025-07-28 01:07:18.963 PM,1512.62243652344
2025-07-28 01:07:17.911 PM,1514.56494140625,2025-07-28 01:07:19.162 PM,1512.62561035156
2025-07-28 01:07:18.110 PM,1514.58605957031,2025-07-28 01:07:19.361 PM,1512.56701660156
2025-07-28 01:07:18.309 PM,1514.66003417969,2025-07-28 01:07:19.560 PM,1512.47436523438
2025-07-28 01:07:18.507 PM,1514.76831054688,2025-07-28 01:07:19.758 PM,1512.38806152344
2025-07-28 01:07:18.706 PM,1514.88391113281,2025-07-28 01:07:19.957 PM,1512.28723144531
2025-07-28 01:07:18.905 PM,1514.98718261719,2025-07-28 01:07:20.156 PM,1512.23352050781
2025-07-28 01:07:19.103 PM,1515.05554199219,2025-07-28 01:07:20.354 PM,1512.17980957031
2025-07-28 01:07:19.302 PM,1515.0986328125,2025-07-28 01:07:20.553 PM,1512.14404296875
2025-07-28 01:07:19.501 PM,1515.06372070313,2025-07-28 01:07:20.752 PM,1512.17492675781
2025-07-28 01:07:19.699 PM,1515.00341796875,2025-07-28 01:07:20.951 PM,1512.22790527344
2025-07-28 01:07:19.898 PM,1514.90747070313,2025-07-28 01:07:21.149 PM,1512.32629394531
2025-07-28 01:07:20.097 PM,1514.77893066406,2025-07-28 01:07:21.348 PM,1512.453125
2025-07-28 01:07:20.295 PM,1514.71459960938,2025-07-28 01:07:21.547 PM,1512.56628417969
2025-07-28 01:07:20.494 PM,1514.64379882813,2025-07-28 01:07:21.746 PM,1512.65173339844
2025-07-28 01:07:20.693 PM,1514.62512207031,2025-07-28 01:07:21.944 PM,1512.68579101563
2025-07-28 01:07:20.891 PM,1514.65844726563,2025-07-28 01:07:22.143 PM,1512.66149902344
2025-07-28 01:07:21.090 PM,1514.72436523438,2025-07-28 01:07:22.342 PM,1512.57678222656
2025-07-28 01:07:21.289 PM,1514.82531738281,2025-07-28 01:07:22.540 PM,1512.45642089844
2025-07-28 01:07:21.487 PM,1514.92053222656,2025-07-28 01:07:22.739 PM,1512.34985351563
2025-07-28 01:07:21.686 PM,1515.03845214844,2025-07-28 01:07:22.938 PM,1512.23999023438
2025-07-28 01:07:21.885 PM,1515.11743164063,2025-07-28 01:07:23.137 PM,1512.15954589844
2025-07-28 01:07:22.084 PM,1515.16870117188,2025-07-28 01:07:23.335 PM,1512.10827636719
2025-07-28 01:07:22.282 PM,1515.15075683594,2025-07-28 01:07:23.534 PM,1512.10583496094
2025-07-28 01:07:22.481 PM,1515.0888671875,2025-07-28 01:07:23.733 PM,1512.18640136719
2025-07-28 01:07:22.680 PM,1514.986328125,2025-07-28 01:07:23.932 PM,1512.28637695313
2025-07-28 01:07:22.878 PM,1514.85461425781,2025-07-28 01:07:24.130 PM,1512.40759277344
2025-07-28 01:07:23.077 PM,1514.77648925781,2025-07-28 01:07:24.329 PM,1512.51501464844
2025-07-28 01:07:23.276 PM,1514.70239257813,2025-07-28 01:07:24.528 PM,1512.61096191406
2025-07-28 01:07:23.474 PM,1514.64050292969,2025-07-28 01:07:24.726 PM,1512.63464355469
2025-07-28 01:07:23.673 PM,1514.65600585938,2025-07-28 01:07:24.925 PM,1512.62158203125
2025-07-28 01:07:23.872 PM,1514.70324707031,2025-07-28 01:07:25.124 PM,1512.55895996094
2025-07-28 01:07:24.070 PM,1514.78784179688,2025-07-28 01:07:25.323 PM,1512.43041992188
2025-07-28 01:07:24.269 PM,1514.93029785156,2025-07-28 01:07:25.521 PM,1512.35314941406
2025-07-28 01:07:24.468 PM,1515.02783203125,2025-07-28 01:07:25.720 PM,1512.29211425781
2025-07-28 01:07:24.666 PM,1515.10034179688,2025-07-28 01:07:25.919 PM,1512.23193359375
2025-07-28 01:07:24.865 PM,1515.15319824219,2025-07-28 01:07:26.118 PM,1512.21728515625
2025-07-28 01:07:25.064 PM,1515.13452148438,2025-07-28 01:07:26.316 PM,1512.21887207031
2025-07-28 01:07:25.262 PM,1515.09619140625,2025-07-28 01:07:26.515 PM,1512.26440429688
2025-07-28 01:07:25.461 PM,1515.015625,2025-07-28 01:07:26.714 PM,1512.34497070313
2025-07-28 01:07:25.660 PM,1514.92700195313,2025-07-28 01:07:26.912 PM,1512.42065429688
2025-07-28 01:07:25.858 PM,1514.84973144531,2025-07-28 01:07:27.111 PM,1512.53942871094
2025-07-28 01:07:26.057 PM,1514.77319335938,2025-07-28 01:07:27.310 PM,1512.61755371094
2025-07-28 01:07:26.256 PM,1514.71704101563,2025-07-28 01:07:27.509 PM,1512.66149902344
2025-07-28 01:07:26.454 PM,1514.65515136719,2025-07-28 01:07:27.707 PM,1512.68017578125
2025-07-28 01:07:26.653 PM,1514.68371582031,2025-07-28 01:07:27.906 PM,1512.61584472656
2025-07-28 01:07:26.852 PM,1514.74145507813,2025-07-28 01:07:28.105 PM,1512.53454589844
2025-07-28 01:07:27.051 PM,1514.84155273438,2025-07-28 01:07:28.303 PM,1512.43530273438
2025-07-28 01:07:27.249 PM,1514.97094726563,2025-07-28 01:07:28.502 PM,1512.34655761719
2025-07-28 01:07:27.448 PM,1515.07836914063,2025-07-28 01:07:28.701 PM,1512.29052734375
2025-07-28 01:07:27.647 PM,1515.1669921875,2025-07-28 01:07:28.900 PM,1512.23510742188
2025-07-28 01:07:27.845 PM,1515.18981933594,2025-07-28 01:07:29.098 PM,1512.22058105469
2025-07-28 01:07:28.044 PM,1515.17028808594,2025-07-28 01:07:29.297 PM,1512.24328613281
2025-07-28 01:07:28.243 PM,1515.0791015625,2025-07-28 01:07:29.496 PM,1512.29455566406
2025-07-28 01:07:28.441 PM,1514.96691894531,2025-07-28 01:07:29.695 PM,1512.39782714844
2025-07-28 01:07:28.640 PM,1514.88464355469,2025-07-28 01:07:29.893 PM,1512.52392578125
2025-07-28 01:07:28.839 PM,1514.79113769531,2025-07-28 01:07:30.092 PM,1512.63464355469
2025-07-28 01:07:29.037 PM,1514.70812988281,2025-07-28 01:07:30.291 PM,1512.70288085938
2025-07-28 01:07:29.236 PM,1514.67639160156,2025-07-28 01:07:30.489 PM,1512.69641113281
2025-07-28 01:07:29.435 PM,1514.68286132813,2025-07-28 01:07:30.688 PM,1512.66064453125
2025-07-28 01:07:29.633 PM,1514.76831054688,2025-07-28 01:07:30.887 PM,1512.57360839844
2025-07-28 01:07:29.832 PM,1514.88879394531,2025-07-28 01:07:31.086 PM,1512.47265625
2025-07-28 01:07:30.031 PM,1515.00512695313,2025-07-28 01:07:31.284 PM,1512.37829589844
2025-07-28 01:07:30.229 PM,1515.11743164063,2025-07-28 01:07:31.483 PM,1512.28637695313
2025-07-28 01:07:30.428 PM,1515.181640625,2025-07-28 01:07:31.682 PM,1512.23107910156
2025-07-28 01:07:30.627 PM,1515.19311523438,2025-07-28 01:07:31.881 PM,1512.18957519531
2025-07-28 01:07:30.825 PM,1515.15161132813,2025-07-28 01:07:32.079 PM,1512.19689941406
2025-07-28 01:07:31.024 PM,1515.07104492188,2025-07-28 01:07:32.278 PM,1512.25549316406
2025-07-28 01:07:31.223 PM,1514.97985839844,2025-07-28 01:07:32.477 PM,1512.35229492188
2025-07-28 01:07:31.421 PM,1514.90258789063,2025-07-28 01:07:32.675 PM,1512.47924804688
2025-07-28 01:07:31.620 PM,1514.83996582031,2025-07-28 01:07:32.874 PM,1512.60607910156
2025-07-28 01:07:31.819 PM,1514.75854492188,2025-07-28 01:07:33.073 PM,1512.6728515625
2025-07-28 01:07:32.018 PM,1514.71130371094,2025-07-28 01:07:33.272 PM,1512.70703125
2025-07-28 01:07:32.216 PM,1514.69750976563,2025-07-28 01:07:33.470 PM,1512.67199707031
2025-07-28 01:07:32.415 PM,1514.75366210938,2025-07-28 01:07:33.669 PM,1512.58166503906
2025-07-28 01:07:32.614 PM,1514.86267089844,2025-07-28 01:07:33.868 PM,1512.45397949219
2025-07-28 01:07:32.812 PM,1514.95874023438,2025-07-28 01:07:34.067 PM,1512.33850097656
2025-07-28 01:07:33.011 PM,1515.05224609375,2025-07-28 01:07:34.265 PM,1512.23999023438
2025-07-28 01:07:33.210 PM,1515.11499023438,2025-07-28 01:07:34.464 PM,1512.185546875
2025-07-28 01:07:33.408 PM,1515.13525390625,2025-07-28 01:07:34.663 PM,1512.19128417969
2025-07-28 01:07:33.607 PM,1515.11254882813,2025-07-28 01:07:34.861 PM,1512.20751953125
